Group,Filename,Fuelbed_number,Fuelbed_name,Benchmark_ROS,Benchmark_FL,Benchmark_RI,Benchmark_RI_Shrub,Benchmark_RI_Herb,Benchmark_RI_Wood,Benchmark_RI_LLM,Crosswalk13,ROS%13,FL%13,Crosswalk40,ROS%40,FL%40,Custom_ROS,Custom_FL,Custom_RI,Custom_RI_Shrub,Custom_RI_Herb,Custom_RI_Wood,Custom_RI_LLM,Custom_Crosswalk13,Custom_ROS%13,Custom_FL%13,Custom_Crosswalk40,Custom_ROS%40,Custom_FL%40,FCC_Code,Surface_fire_potential,Reaction_potential,Spread_potential,Flamelength_potential,Crown_fire_potential,Crown_initiation_potential,Crown-crown_trans_potential,Crownfire_spread_potential,Available_fuel_potential,Flame_available_potential,Smolder_available_potential,Residual_smolder_potential,Depth_shrub,Depth_herb,Depth_woody,Depth_LLM,Depth_surface_fuels,PercentCover_shrub,PercentCover_herb,PercentCover_woody,PercentCover_LLM,Tree_over_crown_load,Tree_mid_crown_load,Tree_under_crown_load,Tree_aboveground_load,Snag_class1_foliage_load,Snag_class1_wood_load,Snag_class1_other_load,Snag_class2_load,Snag_class3_load,Ladderfuels_load,Shrub_primary_load,Shrub_primary_crown_load,Shrub_secondary_load,Shrub_secondary_crown_load,Shrub_needleDrape_load,Herb_primary_load,Herb_secondary_load,Woody_sound_1hr_load,Woody_sound_10hr_load,Woody_sound_100hr_load,Woody_sound_1000hr_load,Woody_sound_10khr_load,Woody_sound_GT10k_load,Woody_rotten_1000hr_load,Woody_rotten_10k_load,Woody_rotten_GT10k_load,Woody_pile_load,Woody_stumps_sound_load,Woody_stumps_rotten_load,Woody_stumps_lightered_load,LLM_litter_load,LLM_lichen_load,LLM_moss_load,Ground_upperduff_load,Ground_lowerduff_load,Ground_basalaccum_load,Ground_squirrelmid_load,Total_aboveground_biomass,Total_carbon_load,Version
4.3,fuelbed_11132.xml,11132,"Wet flatland 11-20 yr old longleaf pine forest, 9-20 yr mFRI",6.7476,4.6056,6357.0791,3279.0552,2516.9946,175.9541,385.075,10,90.2089,97.9914,162,74.1497,148.5676,0.2205,0.2885,471.2963,280.7067,190.5896,0,0,8,13.3616,28.8511,181,31.4952,57.7022,541,5.1952,6.3785,5.1952,4.2921,4.0837,4.4619,5.8419,3.1188,1.3117,1.1698,0.0301,0.1117,6,1,0.0917,0.0417,2.0029,40,35,15,40,1.7982,,,0.6141,,,,,,,7,4.025,,,0,0.6,,0.2,0.22,0.4,0.8,0.38,0.38,0,0,0,,,,,1.75,,,,,,,12.3441,3.4945,3.0.257
4.3,fuelbed_43441.xml,43441,"Xeric upland 0-10 yr old oak late-stage herbicide application, >20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,0.6471,0.8419,2304.9487,21.035,2283.9138,0,0,8,39.2172,84.1914,183,49.7757,93.546,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
4.3,fuelbed_33441.xml,33441,"Mesic upland 0-10 yr old oak late-stage herbicide application, >20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,0.6471,0.8419,2304.9487,21.035,2283.9138,0,0,8,39.2172,84.1914,183,49.7757,93.546,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
4.3,fuelbed_41241.xml,41241,"Xeric upland 0-10 yr old long-needle pine sand pine removal, > 20 yr mFRI",3.9006,3.2057,4101.335,234.7014,2172.1421,1101.1036,593.3878,9,57.1929,128.2273,189,56.5298,74.5508,0.2472,0.289,579.5269,20.0918,559.435,0,0,8,14.984,28.8959,181,35.3195,57.7917,402,3.95,5.1233,3.95,3.5809,0.312,0,0,0.728,1.5306,0.8231,0.3686,0.3389,2,2,0.15,0.1667,0.1063,10,10,40,65,0.198,,,0,,,,,,,0.5,0.2312,,,0,0.5,,1.14,0.4,1.9,2.5,1.25,1.25,,,,,,,,3.5,,,2.5,,,,15.44,4.1156,3.0.257
4.3,fuelbed_41242.xml,41242,"Xeric upland 11-20 yr old long-needle pine sand pine removal, > 20 yr mFRI",4.011,3.1753,3998.6045,909.606,1686.2318,809.3787,593.3878,9,58.812,127.0107,189,58.1301,73.8434,0.2362,0.2772,512.1565,77.8677,434.2888,0,0,8,14.3177,27.7184,181,33.7488,55.4368,421,4.0055,5.0588,4.0055,3.5639,2.02,4.138,0,0.5751,1.3323,0.9032,0.2257,0.2033,3.5,2,0.15,0.0833,0.1806,15,10,40,65,0.3395,,,0.7591,,,,,,,2,0.925,,,0,0.5,,2.38,0.68,1.37,1.5,0.75,0.75,,,,,,,,2.5,,,1.5,,,,14.6891,3.542,3.0.257
5.1,fuelbed_44146.xml,44146,Xeric upland >100 yr old sand pine forest and >20 yr mFRI,4.3142,1.7971,972.5866,0,0,266.1384,706.4482,8,261.464,179.7072,186,98.049,78.1336,0,0,0,0,0,0,0,2,0,0,121,0,0,453,4.1541,2.4949,4.1541,2.6811,5.1999,3.3528,8.507,5.9438,2.789,2.45,0.269,0.07,0,,0.0333,0.2917,0.0233,0,,70,70,7.9327,2.8558,2.6971,95.7662,,,,,,,,,,,0,,,0.8,0.4,0.2,0.5,0.25,0.25,0,0,0,,,,,4.5,,,2.5,,,,105.1662,52.1331,3.0.257
5.1,fuelbed_44145.xml,44145,Xeric upland 61-100 yr old sand pine forest and >20 yr mFRI,3.4721,1.6262,972.5866,0,0,266.1384,706.4482,8,210.4282,162.6237,186,78.9106,70.706,0,0,0,0,0,0,0,2,0,0,121,0,0,442,3.7267,2.4949,3.7267,2.5505,4.4555,1.7513,8.507,5.8084,2.0154,1.6764,0.269,0.07,0,,0.0333,0.1667,0.0233,0,,70,70,6.3461,,2.1577,81.3649,,,,,,,,,,,0,,,0.8,0.4,0.2,0.5,0.25,0.25,0,0,0,,,,,3.5,,,2.5,,,,89.7649,44.4324,3.0.257
5.1,fuelbed_43146.xml,43146,"Xeric upland >100 yr old oak forest, >20 yr mFRI",5.0177,1.493,821.8684,329.1382,0,0.0007,492.7294,8,304.1034,149.3007,185,147.5796,78.5793,0.7154,0.3138,151.2782,151.2782,0,0,0,8,43.3584,31.3761,181,102.202,62.7522,421,4.48,2.2935,4.48,2.4438,2.1149,2.537,7.1922,0,1.1622,0.7442,0.1492,0.2688,5,0.5,0.025,0.075,0.8045,25,5,10,85,6.7823,,1.2251,21.4986,,,,,,,2,0.925,,,0,0,,0.21,1,0.43,1.5,1,1,0,0,0,,,,,0.75,,,1,,,,30.3886,12.3868,3.0.257
5.1,fuelbed_43145.xml,43145,"Xeric upland 61-100 yr old oak forest, >20 yr mFRI",5.2535,1.4835,784.6835,291.9361,0,0.018,492.7294,8,318.3923,148.3523,185,154.5139,78.0801,0.7382,0.3012,134.1794,134.1794,0,0,0,8,44.7407,30.1236,181,105.4601,60.2472,521,4.5841,2.241,4.5841,2.436,2.1119,2.53,7.1922,0,1.0972,0.7009,0.1435,0.2528,5,0.5,0.025,0.075,1.045,30,5,10,85,6.7823,,1.2251,21.4986,,,,,,,2,0.925,,,0,0,,0.17,0.75,0.37,1.25,1,1,0,0,0,,,,,0.7,,,1,,,,29.7386,12.3618,3.0.257
5.1,fuelbed_42146.xml,42146,"Xeric upland >100 yr old oak-pine forest, >20 yr mFRI",3.5416,1.2912,836.5299,390.4238,19.2644,0.0009,426.8408,8,214.6453,129.1209,185,104.1661,67.9584,0.4595,0.278,182.4529,179.4462,3.0067,0,0,8,27.8489,27.7952,181,65.6439,55.5905,463,3.7639,2.3138,3.7639,2.2726,5.5637,3.5689,9,6.4121,2.8892,1.8765,0.6274,0.3853,8,2,0.025,0.075,0.6996,20,2,10,85,6.9179,,2.5352,27.022,,,,,,,2,0.925,,,0,0.1,,0.8,0.7,1,1.5,1.75,1.75,0,0,0,,,,,5,,,5.5,,,,47.122,20.9235,3.0.257
5.1,fuelbed_42145.xml,42145,"Xeric upland 61-100 yr old oak-pine forest, >20 yr mFRI",3.5415,1.2912,836.533,390.4053,19.286,0.0009,426.8408,8,214.6378,129.1181,185,104.1625,67.9569,0.4595,0.2779,182.4477,179.4377,3.01,0,0,8,27.8465,27.7937,181,65.6383,55.5873,463,3.7638,2.3138,3.7638,2.2726,5.5637,3.5689,9,6.4121,2.8642,1.8714,0.6223,0.3705,8,2,0.025,0.075,0.6996,20,2,10,85,6.9179,,2.5352,27.022,,,,,,,2,0.925,,,0,0.1,,0.8,0.7,1,1.25,1.75,1.75,0,0,0,,,,,5,,,5.5,,,,46.872,20.9235,3.0.257
5.1,fuelbed_33146.xml,33146,"Mesic upland >100 yr old oak forest, >20 yr mFRI",4.7969,2.3695,1433.0284,215.0837,158.3495,566.8659,492.7294,9,70.3355,94.7803,186,109.02,103.022,0.0543,0.0823,116.2459,98.8565,17.3893,0,0,8,3.2886,8.231,181,7.7518,16.4619,442,4.3804,3.0284,4.3804,3.0786,3.8074,1.8384,9,4.045,1.9389,1.3404,0.1735,0.425,6,0.5,0.3167,0.0833,0.802,20,1,25,90,11.5246,,1.5246,90.1557,,,,,,,3,1.26,,,0,0.05,,0.42,0.6,0.55,2,1.75,1.75,0,0,0,,,,,0.75,,,1,,,,102.0257,46.9079,3.0.257
5.1,fuelbed_33145.xml,33145,"Mesic upland 60-100 yr old oak forest, >20 yr mFRI",4.5466,2.2069,1363.3655,241.3901,156.8842,472.3618,492.7294,9,66.6654,88.2755,186,103.3314,95.9516,0.0947,0.1115,128.1759,110.9475,17.2284,0,0,8,5.7409,11.1532,181,13.5321,22.3065,442,4.2645,2.9539,4.2645,2.9711,4.0313,1.7825,9,4.6232,1.9528,1.3756,0.1678,0.4095,6,0.5,0.3167,0.0667,1.5667,35,2,25,90,11.5246,,1.5246,87.0983,,,,,,,4,1.68,,,0,0.05,,0.35,0.55,0.5,1.75,1.75,1.75,0,0,0,,,,,0.7,,,1,,,,99.4983,45.5642,3.0.257
5.1,fuelbed_32146.xml,32146,"Mesic upland >100 yr old oak-pine forest, >20 yr mFRI",5.2018,1.9556,1324.756,336.0652,0.0001,0,988.6907,8,315.2636,195.562,186,118.2238,85.027,0.2229,0.1842,154.462,154.4619,0,0,0,8,13.5074,18.4214,181,31.8388,36.8427,533,4.5615,2.9118,4.5615,2.7969,3.3755,1.6798,9,3.1958,2.9723,1.9305,0.6314,0.4104,5,0.5,0.2,0.1667,0.8378,80,2,4,90,8.9665,,1.7424,76.5342,,,,,,,3.5,1.47,,,0,0.1,,5.23,0.8,0.58,2,1.75,1.75,0,0,0,,,,,5,,,5.5,,,,102.7442,45.9521,3.0.257
5.1,fuelbed_32145.xml,32145,"Mesic upland 61-100 yr old oak-pine forest, >20 yr mFRI",5.202,1.9557,1324.7552,336.0645,0.0001,0,988.6907,8,315.275,195.5652,186,118.2281,85.0284,0.2229,0.1842,154.4616,154.4616,0,0,0,8,13.5073,18.4213,181,31.8387,36.8426,533,4.5616,2.9118,4.5616,2.7969,3.3755,1.6798,9,3.1958,2.9473,1.9252,0.6261,0.3959,5,0.5,0.2,0.1667,0.8378,80,2,4,90,8.9665,,1.7424,73.3717,,,,,,,3.5,1.47,,,0,0.1,,5.23,0.8,0.58,1.75,1.75,1.75,0,0,0,,,,,5,,,5.5,,,,99.3317,44.3709,3.0.257
5.1,fuelbed_15135.xml,15135,"Wet flatland 61-100 yr old tall evergreen shrubland, 9-20 yr mFRI",18.0788,12.5121,15539.166,15060.6279,0,46.9157,431.622,13,127.405,131.7061,203,88.1891,158.3807,4.4886,4.5667,6922.1523,6922.1523,0,0,0,10,60.0074,97.1647,162,49.3247,147.3142,943,8.5038,9,8.5038,7.0745,4.3089,7.2777,0,2.7758,3.3619,2.9525,0.1963,0.2132,10,,0.25,0.1667,5.5215,75,,20,95,1.1651,,,1.1447,,,,,,,20,12.4,,,0,,,3.96,1.41,1.37,1.75,0.88,0.88,0,0,0,,,,,3.5,,,1,,,,35.8947,9.3223,3.0.257
5.1,fuelbed_15136.xml,15136,"Wet flatland >100 yr old tall evergreen shrubland, 9-20 yr mFRI",18.0788,12.5121,15539.166,15060.6279,0,46.9157,431.622,13,127.405,131.7061,203,88.1891,158.3807,4.4886,4.5667,6922.1523,6922.1523,0,0,0,10,60.0074,97.1647,162,49.3247,147.3142,943,8.5038,9,8.5038,7.0745,4.3089,7.2777,0,2.7758,3.3619,2.9525,0.1963,0.2132,10,,0.25,0.1667,5.5215,75,,20,95,1.1651,,,1.1447,,,,,,,20,12.4,,,0,,,3.96,1.41,1.37,1.75,0.88,0.88,0,0,0,,,,,3.8,,,1,,,,36.1947,9.4723,3.0.257
5.2,fuelbed_44544.xml,44544,"Xeric upland 41-60 yr old sand pine plantation, >20 yr mFRI",4.6075,2.1945,1496.3235,660.1476,43.5829,240.5725,552.0206,9,67.5593,87.7799,186,104.7169,95.4129,0.034,0.0493,56.3193,50.3387,5.9806,0,0,8,2.0631,4.929,181,4.8629,9.858,452,4.293,3.0946,4.293,2.9628,4.5048,2.3651,8.507,5.3096,1.9709,1.5537,0.2908,0.1264,3,0.5,0.0333,0.0667,0.2216,10,8,70,85,7.9327,,1.4385,73.559,,,,,,,1.5,0.6937,,,0,0.01,,0.14,0.4,0.2,1.5,0.25,0.25,0,0,0,,,,,0.5,,,2.5,,,,80.809,39.3813,3.0.257
5.2,fuelbed_44543.xml,44543,"Xeric upland 21-40 yr old sand pine plantation, >20 yr mFRI",4.3023,2.1351,1516.8176,769.0319,43.539,212.5594,491.6872,9,63.0842,85.404,183,330.9497,237.2332,0.0471,0.0611,64.6161,58.6415,5.9746,0,0,8,2.8557,6.1144,181,6.7312,12.2289,442,4.1484,3.1157,4.1484,2.9224,4.4211,2.7006,8.1225,4.9073,1.5355,1.1574,0.2799,0.0982,3.5,0.5,0.0333,0.05,0.4202,15,10,70,50,5.4788,,1.1,25.5334,,,,,,,2,0.925,,,0,0.01,,0.11,0.4,0.2,1,0.25,0.25,0,0,0,,,,,0.2,,,2.5,,,,32.4534,15.3342,3.0.257
5.2,fuelbed_44144.xml,44144,"Xeric upland 41-60 yr old sand pine forest, >20 yr mFRI",4.4013,2.1003,1489.5151,304.9311,337.2176,295.3459,552.0206,9,64.5347,84.0109,183,338.559,233.3635,0.026,0.0422,69.5263,23.2521,46.2742,0,0,8,1.5768,4.22,181,3.7168,8.4399,442,4.1958,3.0875,4.1958,2.8985,4.4327,2.3204,8.507,5.1861,2.0256,1.5693,0.3017,0.1546,3,1,0.0333,0.0667,0.0894,10,5,70,85,7.9327,,1.4385,73.559,,,,,,,0.6,0.2775,,,0,0.1,,0.7,0.4,0.2,2,0.25,0.25,0,0,0,,,,,0.5,,,2.5,,,,81.059,39.2182,3.0.257
5.2,fuelbed_44143.xml,44143,"Xeric upland 21-40 yr old sand pine forest, >20 yr mFRI",4.1572,2.14,1615.7866,489.4375,337.7193,296.9427,491.6872,9,60.956,85.5988,183,319.7846,237.7744,0.0341,0.0535,83.6644,37.3214,46.343,0,0,8,2.0643,5.3526,181,4.8658,10.7052,442,4.0778,3.2157,4.0778,2.9257,4.2659,2.7032,8.1225,4.5423,1.6114,1.1747,0.2963,0.1405,3.5,1,0.0333,0.05,0.1925,15,5,70,50,5.4788,,1.1,25.5334,,,,,,,1,0.4625,,,0,0.1,,0.7,0.4,0.2,1.75,0.25,0.25,0,0,0,,,,,0.2,,,2.5,,,,32.8834,15.1479,3.0.257
5.2,fuelbed_43144.xml,43144,"Xeric upland 41-60 yr old oak forest, >20 yr mFRI",5.0656,1.5806,904.2935,394.6625,16.5982,2.3271,490.7056,8,307.0059,158.0587,186,115.1272,68.7212,0.1143,0.0654,32.3721,30.0945,2.2777,0,0,8,6.9299,6.5351,181,16.3347,13.0703,541,4.5014,2.4057,4.5014,2.5144,3.5545,2.8769,5.8419,3.4691,0.902,0.616,0.1132,0.1728,5,0.5,0.025,0.0667,1.8066,45,8,10,85,4.7372,,0.9311,13.1992,,,,,,,3,1.3875,,,0,0.01,,0.14,0.6,0.33,1,0.63,0.63,0,0,0,,,,,0.5,,,0.8,,,,20.8392,8.1883,3.0.257
5.2,fuelbed_43143.xml,43143,"Xeric upland 21-40 yr old oak forest, >20 yr mFRI",2.118,0.9433,625.1125,381.8476,28.7573,18.2253,196.2823,8,128.3642,94.3292,183,162.9238,104.8102,0.0399,0.0402,33.0635,29.1173,3.9462,0,0,8,2.4169,4.0181,181,5.697,8.0361,321,2.9107,2.0002,2.9107,1.9425,2.0405,2.6323,0,2.1284,0.6585,0.4711,0.0737,0.1136,5,0.5,0.025,0.05,1.8884,45,10,10,50,3.0056,,0.3267,6.8419,,,,,,,3,1.3875,,,0,0.01,,0.1,0.5,0.25,0.75,0.38,0.38,0,0,0,,,,,0.2,,,0.5,,,,12.9119,4.6197,3.0.257
5.2,fuelbed_42144.xml,42144,"Xeric upland 41-60 yr old oak-pine forest, >20 yr mFRI",3.999,1.4616,955.9073,481.4924,47.5408,0.0333,426.8408,8,242.3647,146.1586,185,117.6182,76.9256,0.0956,0.0674,43.2393,36.7156,6.5237,0,0,8,5.791,6.7435,181,13.6502,13.4869,452,3.9995,2.4734,3.9995,2.4179,4.966,4.6371,7.1922,4.552,2.3519,1.5262,0.5543,0.2715,10,2,0.025,0.0667,1.4442,25,2,10,85,4.0929,,1.9267,12.8661,,,,,,,3,1.3875,,,0,0.1,,0.7,0.5,0.75,1,1.25,1.25,0,0,0,,,,,5,,,5,,,,31.4161,13.6768,3.0.257
5.2,fuelbed_42143.xml,42143,"Xeric upland 21-40 yr old oak-pine forest, >20 yr mFRI",2.5792,1.1948,968.3516,468.5938,72.737,0.18,426.8408,8,156.3179,119.4765,185,75.8601,62.8824,0.0565,0.0534,45.7132,35.732,9.9812,0,0,8,3.4233,5.3422,181,8.0691,10.6843,341,3.212,2.4895,3.212,2.1861,4.0255,4.248,5.8419,3.1968,1.4447,0.988,0.2852,0.1715,10,2,0.025,0.05,1.501,25,2,10,50,2.7051,,0.9127,6.7654,,,,,,,3,1.3875,,,0,0.1,,0.7,0.3,0.42,0.75,0.75,0.75,0,0,0,,,,,2.5,,,2.5,,,,18.5354,7.3765,3.0.257
5.2,fuelbed_33143.xml,33143,"Mesic upland 21-40 yr old oak forest, >20 yr mFRI",3.0953,1.547,1007.3831,240.9358,303.808,266.3571,196.2823,8,187.5956,154.7002,186,70.3483,67.261,0.0567,0.0511,47.7057,18.3723,29.3334,0,0,8,3.4354,5.1068,181,8.0977,10.2135,441,3.5187,2.5391,3.5187,2.4876,4.1616,2.2019,9,4.5078,1.1994,0.9209,0.0875,0.1911,5,0.5,0.3167,0.0333,2.2374,55,10,25,55,6.6205,,1.2578,8.754,,,,,,,4.5,1.89,,,0,0.1,,0.21,0.35,0.4,1,0.75,0.75,0,0,0,,,,,0.2,,,0.5,,,,17.514,5.872,3.0.257
5.2,fuelbed_33144.xml,33144,"Mesic upland 41-60 yr old oak forest, >20 yr mFRI",4.6197,2.0888,1263.7458,245.7207,154.2386,373.0809,490.7056,9,67.7375,83.5512,183,355.3612,232.0868,0.0346,0.0358,33.6292,18.7371,14.8921,0,0,8,2.0946,3.5843,181,4.9374,7.1685,441,4.2987,2.8439,4.2987,2.8905,4.0453,1.8972,9,4.5412,1.4684,1.0254,0.135,0.3081,5,0.5,0.3167,0.05,2.1802,55,5,25,90,7.1109,,1.8295,17.6385,,,,,,,4.5,1.89,,,0,0.05,,0.28,0.5,0.45,1.5,1.25,1.25,0,0,0,,,,,0.5,,,0.8,,,,28.7185,10.6792,3.0.257
5.2,fuelbed_32143.xml,32143,"Mesic upland 21-40 yr old oak-pine forest, >20 yr mFRI",4.2264,1.742,1276.6445,287.6679,0.286,0,988.6907,8,256.1463,174.1996,186,96.0548,75.7389,0.0222,0.026,21.9634,21.9358,0.0276,0,0,8,1.3484,2.6014,181,3.1783,5.2028,432,4.1116,2.8584,4.1116,2.6397,3.3635,2.2675,9,2.5801,1.5836,1.1105,0.2889,0.1841,4,0.5,0.2,0.1167,1.0974,80,2,4,55,5.151,,1.4375,7.4303,,,,,,,3.5,1.47,,,0,0.1,,2.6,0.4,0.3,1,0.75,0.75,0,0,0,,,,,2.5,,,2.5,,,,21.8303,7.7501,3.0.257
5.2,fuelbed_32144.xml,32144,"Mesic upland 41-60 yr old oak-pine forest, >20 yr mFRI",5.2684,1.9602,1316.2504,327.5554,0.0043,0,988.6907,8,319.2943,196.0224,186,119.7354,85.2271,0.0363,0.0346,24.9777,24.9773,0.0004,0,0,8,2.1984,3.4565,181,5.1819,6.9131,532,4.5906,2.9024,4.5906,2.8002,3.3253,1.8291,9,2.9295,2.4323,1.5741,0.561,0.2973,4,0.5,0.2,0.1667,0.8198,80,2,4,90,5.5325,,2.0909,15.0266,,,,,,,3.5,1.47,,,0,0.1,,4,0.6,0.48,1.5,1.25,1.25,0,0,0,,,,,5,,,5,,,,37.7066,14.7983,3.0.257
5.2,fuelbed_15133.xml,15133,"Wet flatland 21-40 yr old tall evergreen shrubland, 9-20 yr mFRI",16.4497,9.5795,9620.5557,9142.0176,0,46.9157,431.622,13,115.9247,100.8373,203,80.2425,121.26,0.5342,0.5967,697.1125,697.1125,0,0,0,8,32.3761,59.6749,183,41.0927,66.3055,813,8.1116,7.8468,8.1116,6.1902,0.9043,0,0,2.11,2.5094,2.0999,0.1963,0.2132,8,,0.25,0.15,3.7626,75,,20,60,0.4661,,,0.0827,,,,,,,12,7.44,,,0,,,3.96,1.41,1.37,1.75,0.88,0.88,0,0,0,,,,,2.5,,,1,,,,25.8327,5.8113,3.0.257
5.2,fuelbed_15134.xml,15134,"Wet flatland 41-60 yr old tall evergreen shrubland, 9-20 yr mFRI",17.9214,12.8777,16676.2441,16197.7061,0,46.9157,431.622,13,126.2957,135.5548,203,87.4213,163.0089,0.6274,0.836,1235.1348,1235.1348,0,0,0,8,38.0256,83.5974,183,48.2633,92.8861,853,8.4667,9,8.4667,7.1771,5.0478,9,0,2.7775,3.3619,2.9525,0.1963,0.2132,8,,0.25,0.1667,4.4199,75,,20,95,1.1651,,,0.5147,,,,,,,20,12.4,,,0,,,3.96,1.41,1.37,1.75,0.88,0.88,0,0,0,,,,,3,,,1,,,,34.7647,8.7574,3.0.257
5.2,fuelbed_21543.xml,21543,"Mesic flatland 21-40 yr old long-needle pine plantation, >20 yr mFRI",6.1805,4.4253,4910.5479,3240.1792,719.157,423.6017,527.6097,10,82.6267,94.1555,162,67.9173,142.7518,0.1144,0.1891,283.8309,247.0756,36.7552,0,0,8,6.9316,18.9147,181,16.3389,37.8295,553,4.9721,5.606,4.9721,4.2073,5.2745,4.0226,8.8547,5.3323,2.8931,2.0474,0.5973,0.2484,12,0.8,0.325,0.025,1.4812,15,10,25,65,6.0061,1.5246,1.6294,31.2176,,,,,,,5.5,3.025,,,0,0.2,,0.32,0.45,0.45,1.25,1,1,0,0,0,,,,,1.95,,,5.5,,,,48.8376,22.5963,3.0.257
5.2,fuelbed_21544.xml,21544,"Mesic flatland 41-60 yr old long-needle pine plantation, >20 yr mFRI",7.5969,4.9936,4849.5596,3314.8604,364.0275,643.0619,527.6097,10,101.563,106.2473,165,104.0673,75.661,0.1458,0.2098,271.3753,252.7703,18.605,0,0,8,8.8352,20.9847,181,20.8258,41.9694,673,5.5125,5.5711,5.5125,4.4693,6.7129,7.9112,7.1922,5.3537,3.2042,2.3161,0.6089,0.2793,12,0.8,0.325,0.0667,1.4355,15,5,25,95,6.7568,2.2869,1.6294,53.1925,,,,,,,5.5,3.025,,,0,0.1,,0.42,0.89,0.55,1.75,1,1,0,0,0,,,,,2.15,,,5.5,,,,72.0525,33.6338,3.0.257
5.3,fuelbed_44541.xml,44541,"Xeric upland 0-10 yr old sand pine plantation, >20 year mFRI",2.4513,1.3385,994.3514,560.8926,200.2685,110.2685,122.9218,8,148.5636,133.8452,161,106.5782,83.6532,0.0546,0.0638,70.2517,42.7701,27.4815,0,0,8,3.3065,6.3775,181,7.794,12.755,310,3.1313,2.5227,3.1313,2.3138,0.5296,0,0,1.2355,0.2809,0.2075,0.0146,0.0587,3,0.5,0.0333,0.0167,0.3546,15,25,70,10,0.1904,,,0.0139,,,,,,,1.5,0.6937,,,0,0.05,,0.04,0.4,0.2,0.3,0.25,0.25,0,0,0,,,,,0.05,,,,,,,3.0539,0.4038,3.0.257
5.3,fuelbed_44542.xml,44542,"Xeric upland 11-20 yr old sand pine plantation, >20 yr mFRI",3.9063,1.9584,1378.6129,839.2859,128.281,165.2023,245.8436,8,236.7468,195.8416,186,88.78,85.1485,0.0755,0.0824,81.6018,63.9986,17.6032,0,0,8,4.5747,8.2444,181,10.7833,16.4887,431,3.9529,2.9704,3.9529,2.7989,3.4782,5.2662,0,2.8489,0.7443,0.5857,0.0744,0.0841,3.5,0.5,0.0333,0.0333,0.7374,25,15,70,30,1.7769,,0.55,1.0292,,,,,,,2.5,1.1562,,,0,0.03,,0.07,0.4,0.2,0.75,0.25,0.25,0,0,0,,,,,0.1,,,0.5,,,,6.0792,1.5577,3.0.257
5.3,fuelbed_44141.xml,44141,"Xeric upland 0-10 yr old sand pine forest, >20 yr mFRI",2.3001,2.1869,3753.6445,330.6795,2810.9854,489.0579,122.9218,9,33.7256,87.4774,183,176.9295,242.9927,0.0704,0.1396,410.9486,25.2155,385.7331,0,0,8,4.265,13.9578,181,10.0531,27.9157,310,3.0332,4.9014,3.0332,2.9577,0.5932,0,0,1.3839,0.3649,0.2759,0.019,0.07,3,1,0.0333,0.0167,0.1288,15,10,70,10,0.1904,,,0.0139,,,,,,,0.65,0.3006,,,0,0.7,,0.6,0.4,0.2,0.5,0.25,0.25,0,0,0,,,,,0.05,,,,,,,3.6139,0.5323,3.0.257
5.3,fuelbed_44142.xml,44142,"Xeric upland 11-20 yr old sand pine forest, >20 yr mFRI",2.2004,1.6678,1821.8407,544.0715,713.5245,318.4011,245.8436,8,133.3549,166.7824,186,50.0081,72.5141,0.0517,0.0789,139.3997,41.4875,97.9123,0,0,8,3.1305,7.8886,181,7.3791,15.7771,331,2.9667,3.4146,2.9667,2.5829,3.1541,4.911,0,2.448,0.8055,0.5883,0.0908,0.1264,3.5,1,0.0333,0.0333,0.3544,25,5,70,30,1.7769,,0.55,1.0292,,,,,,,1.25,0.5781,,,0,0.2,,0.6,0.4,0.2,1.5,0.25,0.25,0,0,0,,,,,0.1,,,0.5,,,,6.2792,1.3537,3.0.257
5.3,fuelbed_43141.xml,43141,Xeric upland 0-10 yr old oak forest >20 yr mFRI,0.5227,0.4479,510.0677,116.3936,241.8419,77.058,74.7742,8,31.6791,44.7875,181,74.6722,89.5749,0.0103,0.0197,42.0618,8.8754,33.1864,0,0,8,0.6218,1.974,181,1.4657,3.9479,100,1.446,1.8068,1.446,1.3385,0,0,0,0,0.1176,0.0982,0.0066,0.0128,3,0.5,0.025,0.0167,0.205,10,25,10,10,0.196,,,0,,,,,,,0.65,0.3006,,,0,0.05,,0.04,0.25,0.15,0.2,0,0,0,0,0,,,,,0.05,,,,,,,1.39,0.2003,3.0.257
